City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Durango, Durango, Mexico",Mexico,24.03447,-104.64503,21.8,28.1,200.0,1.0,,,,200,Poor,7844.03,,2026-03-13T01:48:50.217576
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,27.0,24.0,111.0,60.0,8.0,,6.3,111,Poor,342.07,,2026-03-13T01:48:53.400750
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,21.1,39.0,104.0,40.0,5.3,,3.2,104,Poor,10999.44,,2026-03-13T01:48:57.293727
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,27.0,24.0,95.0,62.0,21.7,3.0,12.6,95,Moderate,17642.39,,2026-03-13T01:49:02.220848
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,27.0,24.0,95.0,47.0,13.8,3.0,10.0,95,Moderate,16011.6,,2026-03-13T01:49:08.415285
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,27.0,24.0,89.0,52.0,15.6,3.6,6.7,89,Moderate,17642.39,,2026-03-13T01:49:12.297237
"SUR, CHIH1, Chihuahua -Estatal, Mexico",Mexico,28.632775,-106.03886694444,23.0,17.0,61.0,85.0,,,,85,Moderate,11787.18,,2026-03-13T01:49:18.248247
"T-21, Mexico",Mexico,21.108664,-101.688614,25.0,27.0,85.0,43.0,,4.2,14.8,85,Moderate,20114.69,,2026-03-13T01:49:21.419643
"Loma Dorada, Guadalajara, Mexico",Mexico,20.629554249053,-103.26392977309,27.0,24.0,80.0,65.0,12.6,,7.4,80,Moderate,5633.33,,2026-03-13T01:49:27.234456
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,27.0,24.0,78.0,54.0,35.0,3.6,11.1,78,Moderate,302.84,,2026-03-13T01:49:30.427121
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,27.0,24.0,78.0,65.0,11.9,2.1,6.4,78,Moderate,8277.63,,2026-03-13T01:49:34.304587
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,27.0,24.0,68.0,48.0,6.5,3.0,4.0,68,Moderate,1772.02,,2026-03-13T01:49:43.238446
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,21.1,39.0,68.0,40.0,0.1,0.1,4.0,68,Moderate,10999.44,,2026-03-13T01:49:46.435583
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,19.0,39.0,65.0,,5.9,1.7,3.1,65,Moderate,2003.27,,2026-03-13T01:49:50.308597
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-03-13T01:50:05.244562
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,25.0,78.0,9.0,,,,,-,,4024.59,,2026-03-13T01:50:12.446013
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1480.89,,2026-03-13T01:50:16.318682
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,,2026-03-13T01:50:20.249645
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,22.7,74.0,,,,,,-,,4024.59,,2026-03-13T01:50:25.450111
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,,2026-03-13T01:50:30.255055
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,58.0,87.0,41.0,19.9,1.4,,87,Moderate,,,2026-03-13T01:51:06.276842
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.9,63.0,78.0,29.0,12.5,,14.4,78,Moderate,104164.41,,2026-03-13T01:51:10.474402
