City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,21.0,37.0,153.0,47.0,22.8,9.1,7.0,153,Poor,17642.39,18.44,2025-12-13T01:16:06.484717
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,21.0,37.0,127.0,79.0,37.1,,13.7,127,Poor,342.07,20.68,2025-12-13T01:16:09.892710
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,19.0,55.0,114.0,74.0,11.1,19.2,10.6,114,Poor,,9.68,2025-12-13T01:16:12.597839
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,21.0,43.0,83.0,35.0,15.2,10.6,,83,Moderate,20114.69,1.5,2025-12-13T01:16:18.840081
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,20.0,32.0,80.0,,27.6,4.8,13.2,80,Moderate,2003.27,81.91,2025-12-13T01:16:22.977340
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,25.0,25.0,72.0,36.0,22.3,5.0,12.1,72,Moderate,1772.02,21.65,2025-12-13T01:16:33.911844
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,17.5,40.5,68.0,13.0,11.8,,1.8,68,Moderate,10999.44,104.96,2025-12-13T01:16:36.765367
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,24.0,38.0,48.0,68.0,51.8,11.2,12.8,68,Moderate,6830.12,16.82,2025-12-13T01:16:43.906537
"San Juanico, Mexico",Mexico,20.537489,-100.839905,19.2,50.4,65.0,55.0,18.1,16.6,7.5,65,Moderate,4814.67,3.79,2025-12-13T01:16:47.214319
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,108.86,2025-12-13T01:17:00.044353
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,23.8,66.5,,,,,,-,,4024.59,1797.32,2025-12-13T01:17:05.665489
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,23.8,66.5,9.0,,,,,-,,4024.59,1794.07,2025-12-13T01:17:08.419427
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1765.92,1801.85,2025-12-13T01:17:10.958818
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,1796.97,2025-12-13T01:17:13.534301
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,1107.57,2025-12-13T01:17:19.235654
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.8,67.0,109.0,59.0,,1.4,19.0,109,Poor,,75.88,2025-12-13T01:17:57.432039
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,16.1,60.6,55.0,,9.8,,8.3,55,Moderate,445.63,81.7,2025-12-13T01:18:17.553289
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,16.2,54.4,38.0,23.0,,,,38,Good,104164.41,72.79,2025-12-13T01:18:25.263940
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,14.7,66.0,30.0,14.0,2.3,0.5,4.5,30,Good,104164.41,71.59,2025-12-13T01:18:29.534621
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,15.6,58.0,25.0,6.0,6.4,,4.5,25,Good,104164.41,78.11,2025-12-13T01:18:32.218929
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,14.2,66.0,25.0,24.0,5.9,0.4,2.5,25,Good,445.63,83.78,2025-12-13T01:18:34.818149
"Puente Aranda, Bogota, Colombia",Colombia,4.63187,-74.11757,15.0,66.0,24.0,14.0,9.3,1.0,5.0,24,Good,104164.41,76.02,2025-12-13T01:18:39.160813
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,13.71,72.0,92.0,70.0,52.6,4.2,10.4,92,Moderate,34010.69,458.58,2025-12-13T01:18:43.249452
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,13.71,72.0,74.0,,,1.8,7.6,74,Moderate,34010.69,463.1,2025-12-13T01:18:46.371896
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,13.05,72.0,67.0,70.0,29.0,0.7,2.9,67,Moderate,,451.2,2025-12-13T01:18:49.129728
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,12.94,72.0,64.0,,34.8,2.8,11.8,64,Moderate,34010.69,465.66,2025-12-13T01:18:51.775111
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,14.34,71.0,,,,10.5,1.2,25,Good,,467.4,2025-12-13T01:18:54.465022
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,6312.42,754.66,2025-12-13T01:18:59.948352
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,6312.42,751.96,2025-12-13T01:19:02.437325
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,6312.42,752.02,2025-12-13T01:19:06.943405
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,16.47,72.0,71.0,,22.4,2.1,10.0,71,Moderate,,456.68,2025-12-13T01:19:11.755976
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,19.68,49.0,83.0,70.0,8.1,3.4,6.3,83,Moderate,,447.45,2025-12-13T01:19:15.960727
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,19.4,78.0,91.0,43.0,3.1,2.7,20.6,91,Moderate,1018.59,1727.81,2025-12-13T01:19:20.197510
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,19.4,78.0,78.0,34.0,,4.6,,78,Moderate,,1707.63,2025-12-13T01:19:22.921417
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,19.4,78.0,67.0,53.0,17.0,5.5,10.6,67,Moderate,,1721.69,2025-12-13T01:19:25.481180
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,19.4,78.0,66.0,26.0,11.9,3.3,12.2,66,Moderate,127188.7,1717.62,2025-12-13T01:19:28.868496
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,19.4,78.0,64.0,24.0,18.9,3.0,8.3,64,Moderate,,1710.96,2025-12-13T01:19:33.571526
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,19.4,78.0,,36.0,21.2,8.8,10.6,36,Good,,1714.32,2025-12-13T01:19:36.235046
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,1721.2,2025-12-13T01:19:41.223637
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,1711.36,2025-12-13T01:19:44.554447
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,1712.29,2025-12-13T01:19:47.132731
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,19.4,78.0,,,12.8,6.6,9.7,10,Good,,1698.97,2025-12-13T01:19:49.631666
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,19.4,78.0,48.0,,19.4,7.6,29.6,48,Good,,1694.82,2025-12-13T01:19:52.074351
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,21.0,79.77666666666666,75.0,87.0,5.4,6.5,7.8,87,Moderate,,1012.82,2025-12-13T01:19:56.649275
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,1014.17,2025-12-13T01:20:02.725545
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,8473.19,1751.96,2025-12-13T01:20:17.836885
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,8473.19,1752.65,2025-12-13T01:20:20.453322
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,8473.19,1758.36,2025-12-13T01:20:23.139122
"Coquimbo, Chile",Chile,-29.970390235273,-71.336038250122,17.0,82.0,61.0,,,,,61,Moderate,2598.28,750.62,2025-12-13T01:21:07.692714
"Mirasol, Chile",Chile,-41.4795069236,-72.968755930145,11.0,87.0,57.0,,,,,57,Moderate,2161.15,131.22,2025-12-13T01:21:16.065255
"Rancagua II, Chile",Chile,-34.143888375919,-70.737131207664,17.5,73.8,46.0,56.0,,,,56,Moderate,2945.9,602.37,2025-12-13T01:21:20.225641
"Coyhaique II, Chile",Chile,-45.579045667164,-72.049964505825,4.1,85.0,55.0,19.0,,2.6,7.7,55,Moderate,632.38,264.12,2025-12-13T01:21:22.770624
"Rancagua I, Chile",Chile,-34.162314609087,-70.713919225517,17.4,74.2,46.0,53.0,,0.8,2.5,53,Moderate,2945.9,600.57,2025-12-13T01:21:27.260563
"Puente Alto, Chile",Chile,-33.591390623022,-70.594788,18.0,67.0,34.0,51.0,6.5,,1.2,51,Moderate,,582.9,2025-12-13T01:21:30.115958
"Copiapo Sivica, Chile",Chile,-27.370329154948,-70.323906678352,18.0,77.0,46.0,21.0,,1.5,,46,Good,1920.1,860.2,2025-12-13T01:21:34.336154
"Parque O'Higgins, Chile",Chile,-33.464142,-70.660797,18.0,67.0,42.0,41.0,7.6,,0.4,42,Good,78165.35,588.44,2025-12-13T01:21:38.626889
"Balneario Curanilahue, Chile",Chile,-37.485131692556,-73.331626473541,17.0,77.0,42.0,,,,,42,Good,383.74,522.6,2025-12-13T01:21:41.128250
"La Florida, Chile",Chile,-33.516630362266,-70.588123961971,18.0,67.0,34.0,40.0,10.2,3.5,3.2,40,Good,,581.89,2025-12-13T01:21:43.826099
"Alerce, Chile",Chile,-41.399169537038,-72.899522781372,11.0,87.0,38.0,,,,,38,Good,538.16,130.32,2025-12-13T01:21:46.323214
"Quilicura, Chile",Chile,-33.349626928347,-70.723792612552,20.0,60.0,9.0,38.0,,,,38,Good,,594.07,2025-12-13T01:21:48.822880
"Universidad de Talca, Chile",Chile,-35.406582744695,-71.633396474869,24.1,55.4,38.0,28.0,,,,38,Good,2623.75,715.47,2025-12-13T01:21:51.551762
"Cordoba, Buenos Aires, Argentina",Argentina,-34.5995674,-58.3915767,26.6,60.5,,20.0,10.6,,7.0,-,,39746.84,98.13,2025-12-13T01:21:55.176461
"La boca, Buenos Aires, Argentina",Argentina,-34.6344961,-58.3631337,26.6,60.5,,38.0,8.3,,2.7,-,,39746.84,101.41,2025-12-13T01:21:58.403453
"Centenario, Buenos Aires, Argentina",Argentina,-34.635582,-58.5518647,23.8,70.0,,23.0,6.0,,5.9,-,,1532.29,84.55,2025-12-13T01:22:01.225769
"US Embassy, Buenos Aires, Argentina",Argentina,-34.5773,-58.4176,25.0,72.9,5.0,,,,,5,Good,39746.84,95.38,2025-12-13T01:22:08.607375
"Dock Sud 1, Acumar, Argentina",Argentina,-34.657988,-58.342538,23.8,65.3,,,,,,-,,4363.1,103.8,2025-12-13T01:22:11.317400
"La Matanza, Acumar, Argentina",Argentina,-34.6775885,-58.701767,20.2,88.8,,,,,,-,,1713.54,72.79,2025-12-13T01:22:13.682775
"Argentina, Asturias, Spain",Argentina,43.53880000013,-5.6989000001636,11.1,93.0,50.0,12.0,3.2,1.6,0.1,50,Good,3247.65,6061.94,2025-12-13T01:22:16.526515
