City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,21.0,32.0,87.0,43.0,26.9,7.9,22.0,87,Moderate,1772.02,21.65,2026-01-23T01:23:05.683108
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,17.2,41.0,72.0,8.0,17.3,,4.6,72,Moderate,10999.44,104.96,2026-01-23T01:23:09.979784
"SUR, CHIH1, Chihuahua -Estatal, Mexico",Mexico,28.632775,-106.03886694444,20.5,27.0,67.0,58.0,,,,67,Moderate,11787.18,24.34,2026-01-23T01:23:14.778059
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,17.0,56.8,66.0,34.0,25.8,6.5,,66,Moderate,11006.29,74.05,2026-01-23T01:23:17.361934
"Abasolo Presidencia Municipal, Mexico",Mexico,20.425277777778,-101.19805555556,23.0,31.0,65.0,,,,,65,Moderate,924.79,42.91,2026-01-23T01:23:19.690815
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,15.0,72.0,63.0,51.0,12.8,4.3,7.1,63,Moderate,302.84,9.97,2026-01-23T01:23:26.844986
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,15.0,54.0,59.0,45.0,0.1,0.1,5.7,59,Moderate,630.33,92.76,2026-01-23T01:23:33.285129
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,24.0,88.0,54.0,32.0,15.3,7.5,20.4,54,Moderate,1351.71,90.6,2026-01-23T01:23:36.582900
"Hospital General, Mexico",Mexico,20.947924,-101.425774,22.0,28.0,54.0,20.0,5.4,10.4,15.8,54,Moderate,1061.27,34.59,2026-01-23T01:23:38.761518
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,21.0,32.0,53.0,48.0,21.7,4.2,9.6,53,Moderate,342.07,20.68,2026-01-23T01:23:42.670648
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,24.0,53.0,53.0,49.0,,4.9,10.5,53,Moderate,6830.12,16.82,2026-01-23T01:23:45.233287
"San Juanico, Mexico",Mexico,20.537489,-100.839905,20.2,44.7,53.0,41.0,10.8,13.7,5.0,53,Moderate,4814.67,3.57,2026-01-23T01:23:47.634852
