City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,28.0,28.0,97.0,71.0,5.9,2.2,5.6,97,Moderate,,,2026-04-23T02:13:18.321236
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,20.5,47.5,95.0,,20.9,5.9,9.1,95,Moderate,,,2026-04-23T02:13:22.172459
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,28.0,28.0,95.0,38.0,,,,95,Moderate,,,2026-04-23T02:13:25.325019
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,24.8,29.3,87.0,34.0,15.2,,,87,Moderate,,,2026-04-23T02:13:28.836873
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,18.3,55.5,83.0,61.0,12.8,3.9,5.8,83,Moderate,,,2026-04-23T02:13:35.327140
"San Juanico, Mexico",Mexico,20.537489,-100.839905,23.1,56.2,82.0,33.0,8.0,13.5,7.7,82,Moderate,,,2026-04-23T02:13:39.177893
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,28.0,28.0,68.0,77.0,4.7,1.6,3.4,77,Moderate,,,2026-04-23T02:13:42.328129
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,28.0,28.0,74.0,55.0,9.5,1.6,8.7,74,Moderate,,,2026-04-23T02:13:49.179211
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,26.0,83.0,73.0,43.0,8.9,2.3,8.5,73,Moderate,,,2026-04-23T02:13:52.332614
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,26.0,34.0,68.0,40.0,7.8,1.6,6.9,68,Moderate,,,2026-04-23T02:13:55.854821
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,28.0,28.0,68.0,45.0,4.0,1.6,4.5,68,Moderate,,,2026-04-23T02:13:59.180660
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,26.9,40.4,154.0,66.0,36.9,5.9,6.4,66,Moderate,,,2026-04-23T02:14:09.336135
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-04-23T02:14:16.189109
