City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,20.0,45.0,78.0,41.0,13.1,3.5,4.2,78,Moderate,1772.02,21.65,2025-12-31T01:22:05.316917
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,20.0,45.0,74.0,63.0,19.5,9.8,11.7,74,Moderate,,20.68,2025-12-31T01:22:17.005736
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,16.0,48.0,74.0,33.0,7.5,1.5,,74,Moderate,10999.44,104.96,2025-12-31T01:22:20.366649
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,20.0,45.0,65.0,72.0,26.9,2.9,4.5,72,Moderate,8277.63,16.64,2025-12-31T01:22:23.004619
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,20.0,45.0,68.0,34.0,23.2,4.9,9.5,68,Moderate,17642.39,14.98,2025-12-31T01:22:25.533751
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,15.0,47.0,65.0,,13.2,3.4,5.5,65,Moderate,2003.27,81.91,2025-12-31T01:22:29.786225
"Tlaquepaque, Guadalajara, Mexico",Mexico,20.641445843732,-103.31262961377,20.0,45.0,,60.0,13.6,9.4,9.0,60,Moderate,17642.39,18.07,2025-12-31T01:22:35.687856
"Loma Dorada, Guadalajara, Mexico",Mexico,20.629554249053,-103.26392977309,20.0,45.0,,58.0,19.1,,9.1,58,Moderate,,23.28,2025-12-31T01:22:41.922129
"Cruz Roja, Mexico",Mexico,20.578896,-101.199211,19.0,39.0,58.0,54.0,17.3,37.0,5.0,58,Moderate,2045.87,40.74,2025-12-31T01:22:45.950219
"CICEG, Mexico",Mexico,21.10343,-101.636345,16.0,51.0,56.0,22.0,,7.0,18.6,56,Moderate,,6.82,2025-12-31T01:22:53.263299
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,14.3,65.0,31.0,56.0,11.2,2.5,7.3,56,Moderate,4814.67,3.82,2025-12-31T01:22:56.173988
