City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,21.0,35.0,174.0,31.0,5.4,1.5,3.8,174,Poor,17642.39,18.44,2025-12-26T01:20:53.585760
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,21.0,35.0,105.0,44.0,16.6,5.5,5.3,105,Poor,342.07,20.68,2025-12-26T01:20:59.348567
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,22.2,76.0,89.0,46.0,10.9,4.0,10.3,89,Moderate,1682.83,8.79,2025-12-26T01:21:09.886006
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,22.2,76.0,87.0,33.0,,4.2,12.3,87,Moderate,3871.31,9.93,2025-12-26T01:21:20.655395
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,21.0,35.0,78.0,40.0,39.8,3.4,17.0,78,Moderate,1772.02,21.65,2025-12-26T01:21:25.019994
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,18.8,34.0,78.0,10.0,8.3,0.3,500.0,78,Moderate,10999.44,104.96,2025-12-26T01:21:28.168253
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,108.86,2025-12-26T01:21:51.171772
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,23.8,79.2,,,,,,-,,4024.59,1797.32,2025-12-26T01:21:57.641599
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,23.8,79.2,9.0,,,,,-,,4024.59,1794.07,2025-12-26T01:22:00.881639
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1765.92,1801.85,2025-12-26T01:22:04.004022
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,1796.97,2025-12-26T01:22:06.579575
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,1107.57,2025-12-26T01:22:12.192430
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,13.0,79.3,66.0,22.0,7.8,0.5,6.9,66,Moderate,,79.06,2025-12-26T01:22:58.476657
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,15.4,93.0,65.0,27.0,,0.7,6.8,65,Moderate,,75.88,2025-12-26T01:23:01.210442
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,13.4,78.0,57.0,25.0,0.1,0.8,4.7,57,Moderate,,68.77,2025-12-26T01:23:07.546307
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,13.6,79.0,57.0,21.0,6.0,0.5,4.9,57,Moderate,,71.59,2025-12-26T01:23:14.672128
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,13.6,79.0,51.0,8.0,4.0,0.7,1.9,51,Moderate,104164.41,75.54,2025-12-26T01:23:22.979100
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,13.0,64.0,42.0,20.0,2.7,2.0,,42,Good,,72.99,2025-12-26T01:23:28.919650
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.3,71.0,38.0,8.0,7.0,,3.7,38,Good,104164.41,78.11,2025-12-26T01:23:31.592433
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,13.37,82.0,11.0,,17.9,0.3,6.4,30,Good,34010.69,465.66,2025-12-26T01:23:37.345740
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,12.9,82.0,9.0,16.0,11.3,0.6,1.0,26,Good,,451.2,2025-12-26T01:23:40.050105
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,13.11,82.0,20.0,16.0,26.8,2.8,6.7,22,Good,34010.69,458.58,2025-12-26T01:23:43.106292
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,13.11,82.0,18.0,,,1.4,5.3,22,Good,34010.69,463.1,2025-12-26T01:23:45.831174
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,15.87,82.0,,,,38.9,4.7,14,Good,,467.4,2025-12-26T01:23:52.672771
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,6312.42,754.66,2025-12-26T01:23:56.147924
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,751.96,2025-12-26T01:24:05.274578
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,6312.42,752.02,2025-12-26T01:24:08.299248
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,15.62,82.0,35.0,,8.4,1.0,10.0,35,Good,,456.68,2025-12-26T01:24:13.610204
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,15.84,82.0,24.0,16.0,4.7,1.3,5.0,26,Good,,447.45,2025-12-26T01:24:17.933451
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,21.1,79.0,61.0,22.0,14.6,2.0,8.1,61,Moderate,,1710.96,2025-12-26T01:24:22.326985
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,21.1,79.0,60.0,22.0,8.6,3.0,11.8,60,Moderate,127188.7,1717.62,2025-12-26T01:24:24.990125
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,21.1,79.0,59.0,21.0,,5.9,,59,Moderate,,1707.63,2025-12-26T01:24:28.245645
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,21.1,79.0,54.0,32.0,9.0,6.4,7.3,54,Moderate,,1721.69,2025-12-26T01:24:31.019166
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,21.1,79.0,52.0,14.0,7.1,1.9,19.6,52,Moderate,1018.59,1727.81,2025-12-26T01:24:36.006851
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,21.1,79.0,,27.0,13.3,7.8,7.3,27,Good,,1714.32,2025-12-26T01:24:42.122904
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,1721.2,2025-12-26T01:24:48.948912
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,1711.36,2025-12-26T01:24:52.132642
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,1712.29,2025-12-26T01:25:00.921951
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,21.1,79.0,,,13.4,5.5,6.8,7,Good,,1698.97,2025-12-26T01:25:03.507242
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,21.1,79.0,31.0,,14.9,6.7,31.4,31,Good,,1694.82,2025-12-26T01:25:06.151008
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,23.0,79.0,33.0,67.0,5.0,6.6,7.9,67,Moderate,,1012.82,2025-12-26T01:25:11.133448
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,1014.17,2025-12-26T01:25:15.349871
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,8473.19,1751.96,2025-12-26T01:25:33.368645
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,,1752.65,2025-12-26T01:25:40.865698
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,8473.19,1758.36,2025-12-26T01:25:43.650404
"Balneario Curanilahue, Chile",Chile,-37.485131692556,-73.331626473541,19.0,63.0,335.0,,,,,335,Hazardous,383.74,522.6,2025-12-26T01:26:25.347888
"Linares, Chile",Chile,-35.836942234921,-71.592865853985,25.0,36.0,87.0,,,,,87,Moderate,937.13,682.56,2025-12-26T01:26:28.090249
