City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,19.5,42.5,157.0,31.0,18.3,17.3,17.9,157,Poor,1772.02,21.65,2026-01-26T01:40:38.102965
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,6.3,76.7,78.0,28.0,11.5,4.6,7.9,78,Moderate,1682.83,8.79,2026-01-26T01:40:40.359877
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,19.5,42.5,75.0,35.0,11.0,14.8,10.8,75,Moderate,342.07,20.68,2026-01-26T01:40:44.455686
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,18.0,27.0,72.0,12.0,8.6,,4.8,72,Moderate,10999.44,104.96,2026-01-26T01:40:48.462613
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,6.3,76.7,68.0,28.0,20.7,9.5,11.5,68,Moderate,3871.31,9.93,2026-01-26T01:40:51.084479
"T-21, Mexico",Mexico,21.108664,-101.688614,18.0,27.0,65.0,12.0,,4.3,20.3,65,Moderate,20114.69,2.74,2026-01-26T01:40:55.065090
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,15.0,72.0,63.0,51.0,12.8,4.3,7.1,63,Moderate,302.84,9.97,2026-01-26T01:41:00.722495
"Obispado, Nuevo Leon, Mexico",Mexico,25.6745177,-100.3473334,30.0,43.0,60.0,31.0,14.7,10.5,11.2,60,Moderate,14553.06,3.13,2026-01-26T01:41:09.146287
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,18.0,27.0,59.0,24.0,0.1,0.1,2.7,59,Moderate,10999.44,103.93,2026-01-26T01:41:11.402807
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,15.0,54.0,59.0,45.0,0.1,0.1,5.7,59,Moderate,630.33,92.76,2026-01-26T01:41:14.555666
"Palacio de Gobierno, Tlaxcala, Tlaxcala, Mexico",Mexico,19.317583333333,-98.237305555556,19.0,100.0,58.0,26.0,4.3,,,58,Moderate,611.54,86.25,2026-01-26T01:41:17.115891
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,21.6,30.5,17.0,55.0,3.5,7.0,,55,Moderate,11006.29,74.05,2026-01-26T01:41:19.516497
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,108.86,2026-01-26T01:41:26.416255
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,25.0,69.0,9.0,,,,,-,,4024.59,1794.07,2026-01-26T01:41:31.691924
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1765.92,1801.85,2026-01-26T01:41:34.078080
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,1796.97,2026-01-26T01:41:36.417615
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,22.7,75.0,,,,,,-,,4024.59,1797.32,2026-01-26T01:41:40.486572
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,1107.57,2026-01-26T01:41:44.405222
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,11.8,85.0,55.0,14.0,6.9,0.6,3.3,55,Moderate,104164.41,75.54,2026-01-26T01:42:30.843885
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,12.7,76.0,53.0,16.0,,0.6,3.0,53,Moderate,,68.77,2026-01-26T01:42:36.496351
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,11.8,85.0,46.0,20.0,7.9,0.4,5.7,46,Good,104164.41,71.59,2026-01-26T01:42:42.248350
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,12.0,69.0,46.0,23.0,5.0,0.6,,46,Good,,72.99,2026-01-26T01:42:44.629624
