City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Durango, Durango, Mexico",Mexico,24.03447,-104.64503,21.8,28.1,200.0,1.0,,,,200,Poor,7844.03,,2026-03-12T01:46:45.807797
"Palacio de Gobierno, Tlaxcala, Tlaxcala, Mexico",Mexico,19.317583333333,-98.237305555556,26.0,83.0,97.0,61.0,19.9,,,97,Moderate,611.54,,2026-03-12T01:47:03.809984
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,26.0,83.0,95.0,60.0,0.1,0.1,5.8,95,Moderate,630.33,,2026-03-12T01:47:07.416892
"San Juanico, Mexico",Mexico,20.537489,-100.839905,24.7,29.8,87.0,56.0,14.6,17.3,11.8,87,Moderate,4814.67,,2026-03-12T01:47:12.032109
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,31.1,34.0,85.0,26.0,6.4,,0.2,85,Moderate,10875.84,,2026-03-12T01:47:18.812332
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,,2026-03-12T01:47:28.815306
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,26.0,78.0,9.0,,,,,-,,4024.59,,2026-03-12T01:47:34.451558
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1480.89,,2026-03-12T01:47:42.819690
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,,2026-03-12T01:47:46.453559
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,23.6,80.0,,,,,,-,,4024.59,,2026-03-12T01:47:51.035472
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,,2026-03-12T01:47:55.821433
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,76.0,85.0,41.0,22.8,0.4,,85,Moderate,,,2026-03-12T01:48:26.827015
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,13.3,83.0,76.0,40.0,11.3,0.8,6.7,76,Moderate,,,2026-03-12T01:48:30.459887
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.4,81.8,76.0,35.0,8.6,0.1,5.2,76,Moderate,445.63,,2026-03-12T01:48:33.827783
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.8,72.0,59.0,12.0,12.0,,8.4,59,Moderate,104164.41,,2026-03-12T01:48:51.840079
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,13.3,83.0,55.0,21.0,8.6,0.3,7.2,55,Moderate,104164.41,,2026-03-12T01:48:59.841082
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,14.0,81.8,52.0,18.0,11.9,0.7,6.6,52,Moderate,,,2026-03-12T01:49:03.476328
"Puente Aranda, Bogota, Colombia",Colombia,4.63187,-74.11757,14.0,83.0,48.0,20.0,13.1,,8.9,48,Good,104164.41,,2026-03-12T01:49:07.043119
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,16.3,63.3,84.0,47.0,,,,47,Good,104164.41,,2026-03-12T01:49:10.846696
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,13.05,93.0,69.0,,33.5,3.6,25.1,69,Moderate,34010.69,,2026-03-12T01:49:15.477784
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,13.05,93.0,62.0,13.0,43.1,5.0,14.7,62,Moderate,34010.69,,2026-03-12T01:49:18.850292
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,12.81,93.0,32.0,,35.2,4.4,11.5,32,Good,34010.69,,2026-03-12T01:49:23.044575
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,13.12,93.0,15.0,13.0,21.0,2.0,4.3,15,Good,,,2026-03-12T01:49:26.701358
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,14.67,93.0,,,28.4,31.3,6.3,9,Good,,,2026-03-12T01:49:30.485249
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,6312.42,,2026-03-12T01:49:39.856568
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,6312.42,,2026-03-12T01:49:46.488620
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,6312.42,,2026-03-12T01:49:50.047180
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,15.52,93.0,31.0,,14.4,2.6,11.9,31,Good,,,2026-03-12T01:49:53.858222
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,15.23,82.0,46.0,13.0,23.9,4.8,9.3,46,Good,,,2026-03-12T01:49:58.490358
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,25.0,74.0,64.0,25.0,18.8,1.8,11.4,64,Moderate,,,2026-03-12T01:50:03.048189
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,25.0,74.0,62.0,24.0,11.2,8.5,17.3,62,Moderate,127188.7,,2026-03-12T01:50:06.860822
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,25.0,74.0,61.0,59.0,14.0,16.1,18.7,61,Moderate,,,2026-03-12T01:50:10.492958
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,25.0,74.0,61.0,33.0,12.7,5.8,26.2,61,Moderate,,,2026-03-12T01:50:15.048904
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,25.0,74.0,6.0,2.0,7.9,17.1,31.4,31,Good,1018.59,,2026-03-12T01:50:19.862879
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,25.0,74.0,,26.0,16.2,9.0,15.6,26,Good,,,2026-03-12T01:50:23.494342
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-03-12T01:50:27.863602
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-03-12T01:50:31.050278
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-03-12T01:50:34.495548
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,25.0,74.0,,,18.0,6.9,13.5,14,Good,,,2026-03-12T01:50:40.917311
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,25.0,74.0,101.0,,17.9,7.4,28.0,101,Poor,,,2026-03-12T01:50:44.502027
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,25.0,80.035,140.0,161.0,5.1,2.7,,140,Poor,,,2026-03-12T01:50:50.051918
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-03-12T01:50:53.884619
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,8473.19,,2026-03-12T01:51:07.886473
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,8473.19,,2026-03-12T01:51:11.506862
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,8473.19,,2026-03-12T01:51:15.054143
"Mirasol, Chile",Chile,-41.4795069236,-72.968755930145,13.0,93.0,129.0,,,,,129,Poor,2161.15,,2026-03-12T01:51:53.920066
"Arica, Chile",Chile,-18.47683929771,-70.287911433372,23.0,68.0,82.0,,,,,82,Moderate,2573.61,,2026-03-12T01:51:58.517033
"Parque O'Higgins, Chile",Chile,-33.464142,-70.660797,24.0,38.0,68.0,58.0,24.0,,0.9,68,Moderate,78165.35,,2026-03-12T01:52:04.058593
"Padre Las Casas II, Chile",Chile,-38.764767451719,-72.598795682209,17.8,99.4,59.0,66.0,9.0,,0.4,66,Moderate,2998.6,,2026-03-12T01:52:08.921668
"Rancagua II, Chile",Chile,-34.143888375919,-70.737131207664,18.8,63.0,53.0,63.0,,,,63,Moderate,2945.9,,2026-03-12T01:52:19.923285
"U.C. Maule, Chile",Chile,-35.435725588722,-71.619553864003,24.3,43.5,42.0,29.0,,,,42,Good,,,2026-03-12T01:52:23.526811
"Rancagua I, Chile",Chile,-34.162314609087,-70.713919225517,18.8,63.0,53.0,60.0,,1.5,2.0,60,Moderate,2945.9,,2026-03-12T01:52:27.060381
"Cerro Navia, Chile",Chile,-33.433089610143,-70.732147868717,24.0,38.0,55.0,39.0,11.6,,1.3,55,Moderate,,,2026-03-12T01:52:30.925366
"Talagante, Chile",Chile,-33.673752071375,-70.953064737434,24.0,38.0,55.0,26.0,,,,55,Moderate,724.19,,2026-03-12T01:52:34.530126
"Rengo, Chile",Chile,-34.394541417902,-70.852981542328,18.8,63.2,42.0,51.0,,,,51,Moderate,480.28,,2026-03-12T01:52:40.927096
"Puente Alto, Chile",Chile,-33.591390623022,-70.594788,24.0,38.0,50.0,50.0,11.2,,3.4,50,Good,,,2026-03-12T01:52:44.565339
"La Florida, Chile",Chile,-33.516630362266,-70.588123961971,24.0,38.0,50.0,42.0,12.5,2.4,1.6,50,Good,,,2026-03-12T01:52:48.062470
"Bomberos, Chile",Chile,-22.111064,-70.210828,,,50.0,,,,,50,Good,312.21,,2026-03-12T01:52:51.931822
"La Serena, Chile",Chile,-29.933006518748,-71.261966365967,16.0,93.0,50.0,,,,,50,Good,2487.68,,2026-03-12T01:52:55.567532
"US Embassy, Buenos Aires, Argentina",Argentina,-34.5773,-58.4176,25.0,72.9,5.0,,,,,5,Good,39746.84,,2026-03-12T01:53:02.934786
"Cordoba, Buenos Aires, Argentina",Argentina,-34.5995674,-58.3915767,25.0,61.0,,,,,,-,,39746.84,,2026-03-12T01:53:06.570651
"La boca, Buenos Aires, Argentina",Argentina,-34.6344961,-58.3631337,25.0,61.0,,,,,,-,,39746.84,,2026-03-12T01:53:10.064028
"Dock Sud 1, Acumar, Argentina",Argentina,-34.657988,-58.342538,23.8,65.3,,,,,,-,,4363.1,,2026-03-12T01:53:13.805304
"Centenario, Buenos Aires, Argentina",Argentina,-34.635582,-58.5518647,24.0,53.0,,,,,,-,,1532.29,,2026-03-12T01:53:17.938027
"La Matanza, Acumar, Argentina",Argentina,-34.6775885,-58.701767,20.2,88.8,,,,,,-,,1713.54,,2026-03-12T01:53:21.573252
"Argentina, Asturias, Spain",Argentina,43.53880000013,-5.6989000001636,13.0,84.0,46.0,18.0,7.8,2.1,0.1,15,Good,3247.65,,2026-03-12T01:53:26.065818
