City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,28.0,18.0,142.0,40.0,9.3,,,142,Poor,,,2026-04-28T02:35:54.191511
"San Juanico, Mexico",Mexico,20.537489,-100.839905,30.2,29.1,132.0,51.0,5.3,7.0,4.2,132,Poor,,,2026-04-28T02:35:57.411047
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,28.8,72.0,109.0,42.0,8.1,3.8,15.5,109,Poor,,,2026-04-28T02:36:03.192524
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,21.0,34.5,104.0,,29.5,5.0,11.5,104,Poor,,,2026-04-28T02:36:06.412694
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,28.8,72.0,104.0,40.0,6.7,4.6,19.0,104,Poor,,,2026-04-28T02:36:09.713333
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,25.0,88.0,102.0,65.0,13.7,1.2,12.2,102,Poor,,,2026-04-28T02:36:13.139201
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,28.8,72.0,101.0,51.0,5.2,9.8,13.0,101,Poor,,,2026-04-28T02:36:16.193790
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,31.0,14.0,91.0,50.0,13.5,2.8,10.9,91,Moderate,,,2026-04-28T02:36:22.412817
"Palacio Municipal, Morelia, Mexico",Mexico,19.702153,-101.190948,27.0,26.0,87.0,,,,3.5,87,Moderate,,,2026-04-28T02:36:30.194699
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,31.0,14.0,86.0,83.0,8.4,2.2,6.9,86,Moderate,,,2026-04-28T02:36:33.414340
"Obispado, Nuevo Leon, Mexico",Mexico,25.6745177,-100.3473334,14.0,50.0,83.0,52.0,7.4,4.6,22.5,83,Moderate,,,2026-04-28T02:36:36.715164
