City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,18.0,35.5,93.0,37.0,8.4,,500.0,500,Hazardous,10999.44,104.96,2025-12-23T01:20:39.363461
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,20.0,40.0,176.0,45.0,38.0,0.8,13.7,176,Poor,17642.39,18.44,2025-12-23T01:20:43.456606
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,18.0,35.5,80.0,52.0,0.1,0.1,4.4,80,Moderate,10999.44,103.93,2025-12-23T01:20:51.972207
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,17.2,58.6,80.0,48.0,16.2,6.6,,80,Moderate,,74.05,2025-12-23T01:20:57.791827
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,20.0,40.0,65.0,76.0,47.7,2.2,15.1,76,Moderate,8277.63,16.64,2025-12-23T01:21:00.120862
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,24.0,29.0,76.0,52.0,11.9,9.5,3.9,76,Moderate,,21.65,2025-12-23T01:21:05.821059
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,15.0,72.0,76.0,,10.0,3.6,3.7,76,Moderate,,81.91,2025-12-23T01:21:11.766732
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,23.1,73.0,76.0,38.0,12.7,8.8,11.6,76,Moderate,3871.31,9.93,2025-12-23T01:21:14.310822
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,20.0,40.0,111.0,71.0,43.4,,,71,Moderate,342.07,20.68,2025-12-23T01:21:18.105701
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,15.0,72.0,27.0,59.0,9.1,3.1,11.1,59,Moderate,550.68,32.18,2025-12-23T01:21:23.267033
"T-21, Mexico",Mexico,21.108664,-101.688614,19.0,48.0,65.0,42.0,,4.8,18.3,65,Moderate,,2.74,2025-12-23T01:21:30.794071
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,108.86,2025-12-23T01:21:43.813934
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,23.5,78.5,,,,,,-,,4024.59,1797.32,2025-12-23T01:21:49.766282
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,25.0,61.0,9.0,,,,,-,,4024.59,1794.07,2025-12-23T01:21:51.982862
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1765.92,1801.85,2025-12-23T01:21:54.492114
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,1796.97,2025-12-23T01:21:56.892093
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,1107.57,2025-12-23T01:22:05.890208
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.2,93.0,104.0,56.0,,0.7,13.4,104,Poor,,75.88,2025-12-23T01:22:39.712700
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,14.5,84.0,92.0,37.0,5.8,0.8,5.7,92,Moderate,104164.41,75.54,2025-12-23T01:22:42.121359
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,13.2,82.0,78.0,29.0,13.1,,6.5,78,Moderate,104164.41,78.11,2025-12-23T01:22:45.330482
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.3,81.5,74.0,32.0,7.0,0.5,4.3,74,Moderate,445.63,81.7,2025-12-23T01:22:47.836729
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,14.7,69.5,66.0,54.0,,,,66,Moderate,,72.79,2025-12-23T01:22:54.687651
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,15.0,81.5,63.0,35.0,7.4,0.6,6.5,63,Moderate,,79.06,2025-12-23T01:23:04.439387
"Puente Aranda, Bogota, Colombia",Colombia,4.63187,-74.11757,15.0,84.0,58.0,29.0,11.8,0.8,3.0,58,Moderate,,76.02,2025-12-23T01:23:11.546115
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,11.8,86.0,53.0,22.0,0.1,0.7,6.1,53,Moderate,,68.77,2025-12-23T01:23:20.686711
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,14.5,84.0,53.0,22.0,4.3,0.7,6.2,53,Moderate,104164.41,71.59,2025-12-23T01:23:23.284880
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,13.0,79.0,53.0,23.0,10.1,0.6,3.9,53,Moderate,445.63,83.78,2025-12-23T01:23:25.653882
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,15.21,77.0,59.0,33.0,39.5,0.5,9.7,59,Moderate,34010.69,458.58,2025-12-23T01:23:33.802588
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,15.21,77.0,49.0,,,1.7,5.7,49,Good,,463.1,2025-12-23T01:23:42.910072
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,14.37,77.0,26.0,33.0,22.3,0.4,2.9,26,Good,,451.2,2025-12-23T01:23:45.260752
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,14.41,77.0,21.0,,31.6,0.5,11.8,21,Good,34010.69,465.66,2025-12-23T01:23:47.706101
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,17.05,77.0,,,,,488.2,-,,,467.4,2025-12-23T01:23:51.348561
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,754.66,2025-12-23T01:23:57.994834
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,6312.42,751.96,2025-12-23T01:24:00.350416
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,6312.42,752.02,2025-12-23T01:24:02.660518
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,17.06,77.0,54.0,,16.4,1.1,12.0,54,Moderate,,456.68,2025-12-23T01:24:05.062052
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,15.0,77.0,25.0,13.0,16.1,1.8,6.7,25,Good,,447.45,2025-12-23T01:24:12.488621
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,20.5,79.0,75.0,30.0,,5.5,,75,Moderate,,1707.63,2025-12-23T01:24:18.834817
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,20.5,79.0,72.0,25.0,12.4,2.3,20.9,72,Moderate,1018.59,1727.81,2025-12-23T01:24:21.083013
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,20.5,79.0,69.0,28.0,17.8,2.4,9.0,69,Moderate,,1710.96,2025-12-23T01:24:24.143215
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,20.5,79.0,66.0,26.0,12.3,3.3,12.7,66,Moderate,127188.7,1717.62,2025-12-23T01:24:28.103703
