City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,36.1,21.0,160.0,14.0,6.8,,0.2,160,Poor,10875.84,,2026-03-02T01:50:17.775823
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,6.1,82.0,140.0,70.0,15.5,8.9,,140,Poor,11006.29,,2026-03-02T01:50:19.840772
"Nativitas, Mexico",Mexico,20.565231,-101.188248,21.8,39.1,,55.0,6.1,52.8,92.0,92,Moderate,,,2026-03-02T01:50:29.656733
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,14.7,18.0,68.0,90.0,9.9,3.6,6.2,90,Moderate,550.68,,2026-03-02T01:50:40.579245
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,20.0,60.0,87.0,48.0,5.5,,7.9,87,Moderate,342.07,,2026-03-02T01:50:42.548477
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,26.1,18.0,78.0,16.0,3.3,,0.5,78,Moderate,10999.44,,2026-03-02T01:50:53.190693
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,23.5,50.0,78.0,30.0,3.8,4.5,8.3,78,Moderate,1682.83,,2026-03-02T01:50:55.186026
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,30.0,40.0,76.0,39.0,6.5,4.8,38.7,76,Moderate,6830.12,,2026-03-02T01:50:57.103880
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,23.5,50.0,76.0,25.0,7.8,4.0,13.6,76,Moderate,3871.31,,2026-03-02T01:50:59.092142
"Loma Dorada, Guadalajara, Mexico",Mexico,20.629554249053,-103.26392977309,25.0,25.0,73.0,65.0,23.6,,10.7,73,Moderate,5633.33,,2026-03-02T01:51:02.532772
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,22.0,38.7,73.0,22.0,6.9,10.3,,73,Moderate,20114.69,,2026-03-02T01:51:04.733004
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,25.0,25.0,55.0,72.0,11.3,12.0,5.7,72,Moderate,1772.02,,2026-03-02T01:51:08.210525
"Hospital General, Mexico",Mexico,20.947924,-101.425774,21.6,39.4,71.0,41.0,6.1,5.5,15.6,71,Moderate,1061.27,,2026-03-02T01:51:10.152280
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,,2026-03-02T01:51:14.605438
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,27.0,57.0,9.0,,,,,-,,4024.59,,2026-03-02T01:51:18.977943
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1765.92,,2026-03-02T01:51:20.885008
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,,2026-03-02T01:51:25.849040
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,26.8,47.0,,,,,,-,,4024.59,,2026-03-02T01:51:29.345102
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,,2026-03-02T01:51:32.283051
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,15.0,68.0,85.0,48.0,2.5,6.0,,85,Moderate,,,2026-03-02T01:52:01.782629
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,7.8,88.0,80.0,43.0,4.1,0.6,4.0,80,Moderate,104164.41,,2026-03-02T01:52:03.815008
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,15.5,67.0,80.0,29.0,7.2,,4.3,80,Moderate,104164.41,,2026-03-02T01:52:05.981466
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,13.7,80.0,80.0,42.0,6.7,0.7,3.8,80,Moderate,445.63,,2026-03-02T01:52:07.932280
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,14.1,66.0,76.0,38.0,3.8,0.7,4.1,76,Moderate,,,2026-03-02T01:52:09.918020
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,15.5,81.2,72.0,21.0,5.4,0.1,7.5,72,Moderate,445.63,,2026-03-02T01:52:13.416392
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,7.8,88.0,55.0,30.0,6.8,0.6,10.2,55,Moderate,104164.41,,2026-03-02T01:52:32.829438
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,15.0,81.2,50.0,31.0,8.8,0.8,4.1,50,Good,,,2026-03-02T01:52:35.135443
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,14.48,87.0,62.0,,,1.3,17.3,62,Moderate,34010.69,,2026-03-02T01:52:41.018117
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,14.48,87.0,36.0,65.0,33.4,3.9,8.3,36,Good,34010.69,,2026-03-02T01:52:43.132694
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,15.23,87.0,23.0,,24.8,1.4,9.2,23,Good,34010.69,,2026-03-02T01:52:45.214851
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,14.47,87.0,10.0,65.0,18.4,1.9,2.6,21,Good,,,2026-03-02T01:52:48.400932
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,17.48,87.0,,,19.8,14.0,21.0,21,Good,,,2026-03-02T01:52:50.442375
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,6312.42,,2026-03-02T01:52:52.543693
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,6312.42,,2026-03-02T01:52:54.563887
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,6312.42,,2026-03-02T01:52:56.636200
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,17.86,87.0,21.0,,12.2,2.3,3.4,31,Good,,,2026-03-02T01:52:58.664906
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,23.1,50.0,75.0,65.0,7.9,4.0,6.4,75,Moderate,,,2026-03-02T01:53:02.242159
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,33.8,55.0,61.0,48.0,14.2,6.8,23.9,61,Moderate,,,2026-03-02T01:53:04.952323
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,25.0,72.0,55.0,20.0,8.9,3.4,12.6,55,Moderate,127188.7,,2026-03-02T01:53:07.238777
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,25.0,72.0,49.0,16.0,24.2,1.5,9.2,49,Good,,,2026-03-02T01:53:09.315134
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,25.0,72.0,49.0,40.0,9.5,5.1,10.9,49,Good,,,2026-03-02T01:53:11.514160
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,25.0,72.0,,24.0,10.3,8.1,11.9,24,Good,,,2026-03-02T01:53:13.917309
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,25.0,72.0,15.0,4.0,7.7,7.6,24.3,24,Good,1018.59,,2026-03-02T01:53:16.003365
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-03-02T01:53:18.003890
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-03-02T01:53:20.192649
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-03-02T01:53:22.183474
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,25.0,72.0,,,17.2,1.4,11.8,12,Good,,,2026-03-02T01:53:24.221880
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,25.0,72.0,22.0,,9.8,6.7,28.1,28,Good,,,2026-03-02T01:53:26.419299
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,24.0,82.26,152.0,23.0,5.2,2.5,,152,Poor,,,2026-03-02T01:53:29.892079
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-03-02T01:53:31.961217
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,8473.19,,2026-03-02T01:53:44.868262
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,8473.19,,2026-03-02T01:53:47.321344
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,8473.19,,2026-03-02T01:53:49.603311
"Coyhaique II, Chile",Chile,-45.579045667164,-72.049964505825,10.0,61.0,93.0,27.0,,3.7,5.6,93,Moderate,632.38,,2026-03-02T01:54:26.696662
"Alerce, Chile",Chile,-41.399169537038,-72.899522781372,14.0,71.0,85.0,,,,,85,Moderate,538.16,,2026-03-02T01:54:28.688682
"Coyhaique, Chile",Chile,-45.57996447948,-72.061125987766,9.0,70.0,78.0,25.0,,,,78,Moderate,632.38,,2026-03-02T01:54:32.081416
"Mirasol, Chile",Chile,-41.4795069236,-72.968755930145,14.0,71.0,74.0,,,,,74,Moderate,2161.15,,2026-03-02T01:54:34.097811
"Rancagua I, Chile",Chile,-34.162314609087,-70.713919225517,19.7,79.1,59.0,48.0,,1.5,1.2,59,Moderate,2945.9,,2026-03-02T01:54:36.085365
"La Union, Chile",Chile,-40.286857441758,-73.076710459412,16.2,78.3,57.0,,,,,57,Moderate,337.63,,2026-03-02T01:54:41.726307
