City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"T-21, Mexico",Mexico,21.108664,-101.688614,15.0,38.0,156.0,86.0,,8.6,49.8,156,Poor,20114.69,2.74,2026-02-03T01:52:23.502369
"Hospital General, Mexico",Mexico,20.947924,-101.425774,12.0,46.0,118.0,87.0,11.0,13.8,32.5,118,Poor,1061.27,34.59,2026-02-03T01:52:27.936674
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,21.6,48.0,106.0,62.0,6.8,10.6,8.1,106,Poor,342.07,20.68,2026-02-03T01:52:30.311634
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,23.8,25.8,102.0,60.0,4.5,,,102,Poor,10999.44,104.96,2026-02-03T01:52:33.023310
"CICEG, Mexico",Mexico,21.10343,-101.636345,15.0,38.0,91.0,73.0,0.1,13.2,54.9,91,Moderate,,6.82,2026-02-03T01:52:37.418460
"Abasolo Presidencia Municipal, Mexico",Mexico,20.425277777778,-101.19805555556,6.0,93.0,80.0,,,,,80,Moderate,924.79,43.16,2026-02-03T01:52:44.840912
"Secundaria, Mexico",Mexico,20.692413,-101.364861,15.0,38.0,,75.0,,25.1,,75,Moderate,5756.19,59.58,2026-02-03T01:52:48.245511
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,20.0,56.0,74.0,24.0,0.1,0.1,4.8,74,Moderate,630.33,92.76,2026-02-03T01:52:50.907180
"Loma Dorada, Guadalajara, Mexico",Mexico,20.629554249053,-103.26392977309,21.6,48.0,74.0,44.0,9.0,,7.2,74,Moderate,5633.33,23.28,2026-02-03T01:52:53.275781
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,20.0,22.0,50.0,,7.2,4.6,5.4,71,Moderate,2003.27,81.91,2026-02-03T01:53:00.734261
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,21.6,48.0,68.0,56.0,6.2,19.2,2.1,68,Moderate,1772.02,21.65,2026-02-03T01:53:05.235568
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,22.7,27.5,68.0,30.0,0.1,0.1,3.8,68,Moderate,10999.44,103.93,2026-02-03T01:53:08.062693
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,108.86,2026-02-03T01:53:13.755513
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,22.0,43.0,9.0,,,,,-,,4024.59,1794.07,2026-02-03T01:53:19.730285
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1765.92,1801.85,2026-02-03T01:53:22.173160
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,1796.97,2026-02-03T01:53:25.348745
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,20.4,49.7,,,,,,-,,4024.59,1797.32,2026-02-03T01:53:29.524366
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,1107.57,2026-02-03T01:53:33.381544
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,12.6,91.0,89.0,30.0,40.8,1.1,8.6,89,Moderate,,68.77,2026-02-03T01:54:13.114212
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,81.0,72.0,45.0,8.2,0.2,,72,Moderate,,72.99,2026-02-03T01:54:15.766873
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,13.6,76.2,58.0,60.0,,,,60,Moderate,104164.41,72.79,2026-02-03T01:54:25.907471
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,13.2,87.0,59.0,21.0,10.0,433.7,15.6,59,Moderate,104164.41,71.59,2026-02-03T01:54:28.458208
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,14.9,72.0,59.0,21.0,10.8,0.5,6.5,59,Moderate,445.63,83.78,2026-02-03T01:54:32.070642
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,13.2,87.0,53.0,26.0,5.8,0.5,3.9,53,Moderate,104164.41,75.54,2026-02-03T01:54:44.653708
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.3,80.5,52.0,26.0,7.1,0.3,7.3,52,Moderate,445.63,81.7,2026-02-03T01:54:50.627468
