City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Durango, Durango, Mexico",Mexico,24.03447,-104.64503,23.9,32.6,170.0,1.0,,,0.1,170,Poor,,,2026-04-20T02:23:44.502933
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,26.0,31.0,135.0,50.0,7.1,1.0,9.9,135,Poor,,,2026-04-20T02:23:48.170166
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,26.0,31.0,95.0,38.0,,,22.4,95,Moderate,,,2026-04-20T02:23:51.299839
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,26.0,31.0,89.0,30.0,6.2,5.4,4.9,89,Moderate,,,2026-04-20T02:23:54.751011
"San Juanico, Mexico",Mexico,20.537489,-100.839905,20.2,69.0,85.0,50.0,3.4,7.8,3.3,85,Moderate,,,2026-04-20T02:23:58.170975
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,26.0,31.0,72.0,52.0,9.0,1.1,7.9,72,Moderate,,,2026-04-20T02:24:06.301494
"Palacio Municipal, Morelia, Mexico",Mexico,19.702153,-101.190948,24.0,44.0,72.0,,,,0.5,72,Moderate,,,2026-04-20T02:24:11.172916
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,26.0,31.0,68.0,37.0,8.4,3.7,7.2,68,Moderate,,,2026-04-20T02:24:14.752377
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,26.0,31.0,68.0,43.0,9.7,3.7,4.4,68,Moderate,,,2026-04-20T02:24:18.303690
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,26.0,31.0,68.0,49.0,12.5,3.7,6.3,68,Moderate,,,2026-04-20T02:24:21.173707
