City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,23.0,49.0,98.0,76.0,9.1,1.4,8.2,98,Moderate,,,2026-05-15T02:47:14.465979
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,23.0,49.0,65.0,87.0,6.3,2.5,4.9,87,Moderate,,,2026-05-15T02:47:17.665057
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,23.0,49.0,73.0,78.0,,,11.0,78,Moderate,,,2026-05-15T02:47:20.813056
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,31.0,29.0,78.0,39.0,2.9,2.5,5.3,78,Moderate,,,2026-05-15T02:47:24.468553
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,31.0,62.0,78.0,34.0,,0.1,5.0,78,Moderate,,,2026-05-15T02:47:27.666906
"Palacio Municipal, Morelia, Mexico",Mexico,19.702153,-101.190948,25.0,53.0,76.0,,,,1.1,76,Moderate,,,2026-05-15T02:47:30.815044
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,23.0,49.0,74.0,38.0,12.2,0.9,3.5,74,Moderate,,,2026-05-15T02:47:34.468977
"Abasolo Presidencia Municipal, Mexico",Mexico,20.425277777778,-101.19805555556,16.0,87.0,74.0,,,,,74,Moderate,,,2026-05-15T02:47:39.668911
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,23.3,48.0,72.0,30.0,4.2,,,72,Moderate,,,2026-05-15T02:47:43.469992
"DIF, Mexico",Mexico,20.558094,-101.204941,18.3,71.0,72.0,41.0,4.2,10.4,17.4,72,Moderate,,,2026-05-15T02:47:48.669754
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,23.0,49.0,78.0,71.0,16.5,2.5,7.6,71,Moderate,,,2026-05-15T02:47:52.481024
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,16.6,53.0,70.0,42.0,12.6,1.7,9.3,70,Moderate,,,2026-05-15T02:47:55.671506
"Loma Dorada, Guadalajara, Mexico",Mexico,20.629554249053,-103.26392977309,23.0,49.0,,64.0,6.6,,5.1,64,Moderate,,,2026-05-15T02:47:58.820694
