City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,18.0,72.0,165.0,62.0,13.8,,4.2,165,Poor,10999.44,104.96,2025-12-11T01:20:55.209315
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,21.0,60.0,132.0,81.0,39.5,4.6,27.5,132,Poor,1772.02,21.65,2025-12-11T01:20:58.275133
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,21.0,60.0,67.0,46.0,34.0,5.0,13.8,67,Moderate,17642.39,18.44,2025-12-11T01:21:00.439025
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,17.3,73.5,92.0,60.0,12.1,17.2,7.7,92,Moderate,4814.67,3.57,2025-12-11T01:21:07.201038
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,18.0,72.0,82.0,30.0,0.1,0.1,9.9,82,Moderate,10999.44,103.93,2025-12-11T01:21:16.691312
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,21.0,60.0,70.0,38.0,39.9,5.0,12.9,70,Moderate,16011.6,12.43,2025-12-11T01:21:26.127209
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,21.0,60.0,70.0,37.0,38.0,5.0,15.1,70,Moderate,17642.39,14.98,2025-12-11T01:21:28.267499
"San Juanico, Mexico",Mexico,20.537489,-100.839905,17.3,73.5,70.0,55.0,18.3,19.7,8.2,70,Moderate,4814.67,3.79,2025-12-11T01:21:30.409314
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,19.0,46.0,69.0,55.0,23.7,4.0,14.2,69,Moderate,550.68,32.18,2025-12-11T01:21:34.242989
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,108.86,2025-12-11T01:21:45.341686
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,24.2,86.6,,,,,,-,,4024.59,1797.32,2025-12-11T01:21:50.072266
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,25.0,78.0,9.0,,,,,-,,4024.59,1794.07,2025-12-11T01:21:52.288656
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1765.92,1801.85,2025-12-11T01:21:54.564995
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,1796.97,2025-12-11T01:21:56.789174
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,1107.57,2025-12-11T01:22:01.413887
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.2,63.0,114.0,67.0,,1.4,17.8,114,Poor,,75.88,2025-12-11T01:22:31.698150
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.6,58.8,53.0,29.0,,,,53,Moderate,104164.41,72.79,2025-12-11T01:22:41.180391
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,15.7,62.7,50.0,,9.9,,7.3,50,Good,445.63,81.7,2025-12-11T01:22:44.911603
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.6,63.0,34.0,7.0,7.5,,6.7,34,Good,104164.41,78.11,2025-12-11T01:22:55.961578
"Puente Aranda, Bogota, Colombia",Colombia,4.63187,-74.11757,16.0,68.0,30.0,13.0,8.8,1.4,7.6,30,Good,104164.41,76.02,2025-12-11T01:22:59.683879
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,16.0,67.0,,27.0,4.0,0.9,,27,Good,,72.99,2025-12-11T01:23:02.010032
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,16.0,62.7,22.0,20.0,10.4,1.2,14.0,22,Good,,79.06,2025-12-11T01:23:05.779797
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,13.94,71.0,113.0,,,3.6,8.7,113,Poor,34010.69,463.1,2025-12-11T01:23:08.967768
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,13.82,71.0,87.0,32.0,39.6,1.9,7.2,87,Moderate,,451.2,2025-12-11T01:23:11.259961
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,13.94,71.0,84.0,32.0,55.7,5.9,10.3,84,Moderate,34010.69,458.58,2025-12-11T01:23:13.551220
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.02,46.0,75.0,,22.0,3.5,10.8,75,Moderate,34010.69,465.66,2025-12-11T01:23:16.175613
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,15.79,71.0,,,,6.6,2.5,32,Good,,467.4,2025-12-11T01:23:18.436508
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,6312.42,754.66,2025-12-11T01:23:20.713467
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,6312.42,751.96,2025-12-11T01:23:22.920478
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,6312.42,752.02,2025-12-11T01:23:25.111769
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,15.82,71.0,73.0,,18.3,1.6,9.9,73,Moderate,,456.68,2025-12-11T01:23:27.240584
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,21.3,31.0,42.0,32.0,9.0,5.5,6.0,42,Good,,447.45,2025-12-11T01:23:30.982030
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,20.5,77.0,69.0,31.0,,6.0,,69,Moderate,,1707.63,2025-12-11T01:23:33.768434
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,20.5,77.0,62.0,24.0,3.1,2.8,19.2,62,Moderate,1018.59,1727.81,2025-12-11T01:23:36.007992
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,20.5,77.0,57.0,55.0,1.5,4.9,8.0,57,Moderate,,1721.69,2025-12-11T01:23:38.352050
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,20.5,77.0,50.0,17.0,12.8,3.3,12.0,50,Good,127188.7,1717.62,2025-12-11T01:23:40.611753
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,20.5,77.0,43.0,14.0,18.8,1.6,7.9,43,Good,,1710.96,2025-12-11T01:23:48.707303
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,20.5,77.0,,30.0,18.4,8.7,8.0,30,Good,,1714.32,2025-12-11T01:23:51.201976
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,1721.2,2025-12-11T01:23:53.430926
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,1711.36,2025-12-11T01:23:55.645913
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,1712.29,2025-12-11T01:23:57.834973
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,20.5,77.0,,,24.3,6.5,18.9,19,Good,,1698.97,2025-12-11T01:24:00.033821
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,20.5,77.0,46.0,,24.3,6.6,32.2,46,Good,,1694.82,2025-12-11T01:24:02.201254
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,23.0,79.18,83.0,102.0,5.7,6.3,7.3,102,Poor,,1012.82,2025-12-11T01:24:06.244438
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,1014.17,2025-12-11T01:24:08.666815
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,8473.19,1751.96,2025-12-11T01:24:21.667533
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,8473.19,1752.65,2025-12-11T01:24:24.012616
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,8473.19,1758.36,2025-12-11T01:24:26.281742
"Arica, Chile",Chile,-18.47683929771,-70.287911433372,21.0,60.0,59.0,,,,,59,Moderate,2573.61,1730.06,2025-12-11T01:25:10.031984
"Rancagua II, Chile",Chile,-34.143888375919,-70.737131207664,16.5,79.7,38.0,58.0,,,,58,Moderate,2945.9,602.37,2025-12-11T01:25:14.359026
"Las Encinas Temuco, Chile",Chile,-38.74869912298,-72.620788228172,15.3,72.6,57.0,16.0,,,1.2,57,Moderate,2998.6,370.85,2025-12-11T01:25:16.638811
"Rancagua I, Chile",Chile,-34.162314609087,-70.713919225517,16.4,79.2,34.0,55.0,,0.4,1.3,55,Moderate,2945.9,600.57,2025-12-11T01:25:18.773406
"Puente Alto, Chile",Chile,-33.591390623022,-70.594788,17.0,72.0,53.0,38.0,5.8,,1.0,53,Moderate,,582.9,2025-12-11T01:25:22.451245
"Rengo, Chile",Chile,-34.394541417902,-70.852981542328,16.4,79.2,30.0,44.0,,,,44,Good,480.28,617.68,2025-12-11T01:25:28.959856
"Coyhaique II, Chile",Chile,-45.579045667164,-72.049964505825,10.6,67.6,42.0,14.0,,2.1,6.0,42,Good,632.38,264.12,2025-12-11T01:25:32.539159
"La Florida, Chile",Chile,-33.516630362266,-70.588123961971,17.0,72.0,13.0,40.0,6.6,3.1,2.6,40,Good,,581.89,2025-12-11T01:25:34.964413
"San Fernando, Chile",Chile,-27.393267718517,-70.298615435165,17.0,88.0,9.0,40.0,,,,40,Good,1920.1,856.64,2025-12-11T01:25:37.195777
"Parque O'Higgins, Chile",Chile,-33.464142,-70.660797,17.0,72.0,38.0,35.0,1.5,,0.4,38,Good,78165.35,588.44,2025-12-11T01:25:48.187767
"Cordoba, Buenos Aires, Argentina",Argentina,-34.5995674,-58.3915767,26.6,60.5,,20.0,10.6,,7.0,-,,39746.84,98.13,2025-12-11T01:25:52.492852
"La boca, Buenos Aires, Argentina",Argentina,-34.6344961,-58.3631337,26.6,60.5,,38.0,8.3,,2.7,-,,39746.84,101.41,2025-12-11T01:25:54.803395
"Centenario, Buenos Aires, Argentina",Argentina,-34.635582,-58.5518647,23.8,70.0,,23.0,6.0,,5.9,-,,1532.29,84.55,2025-12-11T01:25:57.201210
"US Embassy, Buenos Aires, Argentina",Argentina,-34.5773,-58.4176,25.0,72.9,5.0,,,,,5,Good,39746.84,95.38,2025-12-11T01:26:01.253692
"Dock Sud 1, Acumar, Argentina",Argentina,-34.657988,-58.342538,23.8,65.3,,,,,,-,,4363.1,103.8,2025-12-11T01:26:03.611982
"La Matanza, Acumar, Argentina",Argentina,-34.6775885,-58.701767,20.2,88.8,,,,,,-,,1713.54,72.79,2025-12-11T01:26:05.824397
"Argentina, Asturias, Spain",Argentina,43.53880000013,-5.6989000001636,8.7,92.6,70.0,43.0,14.2,5.6,0.1,70,Moderate,3247.65,6061.94,2025-12-11T01:26:08.095137
