City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,29.0,15.0,95.0,52.0,20.9,5.4,15.4,95,Moderate,1772.02,,2026-04-18T02:01:44.820389
"San Juanico, Mexico",Mexico,20.537489,-100.839905,28.0,33.2,95.0,58.0,8.0,7.9,5.3,95,Moderate,,,2026-04-18T02:01:53.545792
"Guanajuato Universidad Gto Sede Belen, Mexico",Mexico,21.017583333333,-101.25736111111,27.8,35.3,76.0,,,,,76,Moderate,892.13,,2026-04-18T02:02:08.546765
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,29.0,15.0,73.0,50.0,11.5,5.4,7.4,73,Moderate,,,2026-04-18T02:02:18.547841
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,29.0,15.0,72.0,33.0,8.9,4.5,7.2,72,Moderate,,,2026-04-18T02:02:28.548793
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,29.0,15.0,72.0,32.0,11.1,4.5,5.1,72,Moderate,17642.39,,2026-04-18T02:02:32.716181
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,29.0,15.0,72.0,46.0,7.0,4.5,3.8,72,Moderate,17642.39,,2026-04-18T02:02:36.549521
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,29.4,61.0,72.0,35.0,16.2,7.5,15.6,72,Moderate,3871.31,,2026-04-18T02:02:45.825345
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,29.4,61.0,72.0,39.0,5.0,8.9,13.3,72,Moderate,,,2026-04-18T02:02:53.825807
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,33.0,46.0,70.0,51.0,16.1,4.8,5.9,70,Moderate,6830.12,,2026-04-18T02:02:59.433189
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,28.1,32.1,69.0,58.0,35.3,9.2,7.0,69,Moderate,4814.67,,2026-04-18T02:03:03.826480
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-04-18T02:03:17.827867
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,65.0,9.0,,,,,-,,4024.59,,2026-04-18T02:03:23.434893
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-04-18T02:03:32.436090
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-04-18T02:03:41.436657
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,22.8,80.0,,,,,,-,,4024.59,,2026-04-18T02:03:52.556833
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-04-18T02:04:03.723228
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,82.0,97.0,20.0,9.4,0.7,,97,Moderate,,,2026-04-18T02:04:35.163111
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,14.0,78.0,80.0,50.0,12.2,1.1,12.4,80,Moderate,445.63,,2026-04-18T02:04:38.971002
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,13.5,79.0,78.0,21.0,15.0,,15.9,78,Moderate,104164.41,,2026-04-18T02:04:42.658383
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,11.8,89.0,59.0,18.0,6.9,0.5,10.8,59,Moderate,,,2026-04-18T02:04:53.164154
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,12.9,88.0,50.0,13.0,8.0,1.0,8.7,50,Good,,,2026-04-18T02:05:05.838684
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,14.6,93.0,34.0,,,0.3,7.0,34,Good,,,2026-04-18T02:05:23.839779
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,14.1,72.7,,34.0,,,,34,Good,104164.41,,2026-04-18T02:05:27.081959
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.0,81.7,33.0,6.0,10.5,0.7,6.7,33,Good,445.63,,2026-04-18T02:05:37.840844
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,11.69,87.0,90.0,55.0,34.7,3.9,10.4,90,Moderate,,,2026-04-18T02:05:48.323369
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,11.69,87.0,56.0,,23.6,2.3,11.0,56,Moderate,34010.69,,2026-04-18T02:05:51.663751
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,12.44,87.0,56.0,55.0,26.8,1.9,11.0,55,Moderate,,,2026-04-18T02:05:58.664305
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,13.83,87.0,47.0,,36.9,3.2,13.9,47,Good,,,2026-04-18T02:06:07.085015
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,14.46,87.0,,,20.3,18.6,5.5,15,Good,,,2026-04-18T02:06:15.448595
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-04-18T02:06:25.726873
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,6312.42,,2026-04-18T02:06:35.294122
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,6312.42,,2026-04-18T02:06:38.846110
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,15.92,87.0,32.0,,18.4,3.1,,32,Good,,,2026-04-18T02:06:47.451085
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,13.74,87.0,58.0,55.0,24.1,2.7,9.5,58,Moderate,,,2026-04-18T02:06:56.847665
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,23.8,74.0,85.0,76.0,21.9,6.7,33.0,85,Moderate,,,2026-04-18T02:07:05.848662
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,23.8,74.0,,81.0,18.6,9.4,20.9,81,Moderate,,,2026-04-18T02:07:09.113869
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,23.8,74.0,78.0,51.0,21.2,14.0,14.1,78,Moderate,,,2026-04-18T02:07:18.114679
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,23.8,74.0,66.0,29.0,22.6,5.3,11.9,66,Moderate,,,2026-04-18T02:07:27.851640
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,23.8,74.0,65.0,26.0,16.5,9.6,6.7,65,Moderate,,,2026-04-18T02:07:35.852097
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,23.8,74.0,55.0,19.0,10.9,5.4,18.7,55,Moderate,,,2026-04-18T02:07:44.457356
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-04-18T02:07:49.735808
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-04-18T02:07:57.855077
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-04-18T02:08:05.855656
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,23.8,74.0,,,13.5,8.9,20.2,20,Good,,,2026-04-18T02:08:13.857394
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,23.8,74.0,72.0,,22.1,9.6,35.5,72,Moderate,,,2026-04-18T02:08:26.462780
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,29.0,84.32,61.0,28.0,4.6,2.7,,28,Good,,,2026-04-18T02:08:30.859237
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-04-18T02:08:36.739846
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,,,2026-04-18T02:08:56.741310
