City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,27.7,23.5,157.0,29.0,12.1,,4.6,157,Poor,10875.84,1.93,2026-02-04T01:47:01.107058
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,23.3,49.0,97.0,42.0,28.7,18.0,13.9,97,Moderate,1682.83,8.79,2026-02-04T01:47:09.229774
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,20.0,25.0,85.0,18.0,15.1,,,85,Moderate,10999.44,104.96,2026-02-04T01:47:14.377606
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,23.3,49.0,78.0,41.0,37.8,12.5,17.0,78,Moderate,3871.31,9.93,2026-02-04T01:47:16.584289
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,13.8,56.5,,77.0,10.5,5.6,15.4,77,Moderate,550.68,32.18,2026-02-04T01:47:20.898131
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,20.0,26.0,76.0,,30.8,3.4,15.0,76,Moderate,2003.27,81.91,2026-02-04T01:47:25.153622
"Hospital General, Mexico",Mexico,20.947924,-101.425774,21.0,41.8,70.0,38.0,5.0,10.6,16.9,70,Moderate,1061.27,34.59,2026-02-04T01:47:41.482908
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,22.0,30.0,34.0,69.0,11.4,3.1,6.1,69,Moderate,17642.39,18.44,2026-02-04T01:47:51.920954
"Pastora, Nuevo Leon, Mexico",Mexico,25.6717286,-100.2231895,29.1,42.0,55.0,69.0,14.5,6.8,17.7,69,Moderate,8096.05,10.31,2026-02-04T01:47:54.213326
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,108.86,2026-02-04T01:47:59.991603
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,22.1,53.7,9.0,,,,,-,,4024.59,1794.07,2026-02-04T01:48:09.905540
