City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Durango, Durango, Mexico",Mexico,24.03447,-104.64503,25.0,16.0,144.0,1.0,,,0.1,144,Poor,7844.03,,2026-03-19T01:56:16.059350
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,6.6,41.0,127.0,52.0,19.2,,0.2,127,Poor,10999.44,,2026-03-19T01:56:19.514528
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,12.7,32.0,109.0,65.0,14.3,7.7,,109,Poor,,,2026-03-19T01:56:30.065313
"San Juanico, Mexico",Mexico,20.537489,-100.839905,22.6,34.7,79.0,58.0,17.9,11.4,13.6,79,Moderate,,,2026-03-19T01:56:40.068257
"Hospital General, Mexico",Mexico,20.947924,-101.425774,22.4,35.3,77.0,51.0,5.5,5.7,16.3,77,Moderate,1061.27,,2026-03-19T01:56:46.518517
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,27.0,12.0,76.0,42.0,7.5,,5.4,76,Moderate,342.07,,2026-03-19T01:56:50.069584
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,27.0,12.0,74.0,40.0,15.4,4.5,9.9,74,Moderate,1772.02,,2026-03-19T01:56:53.522884
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,25.5,12.0,71.0,45.0,0.1,0.1,1.7,71,Moderate,10999.44,,2026-03-19T01:56:59.028520
"Palacio de Gobierno, Tlaxcala, Tlaxcala, Mexico",Mexico,19.317583333333,-98.237305555556,22.0,21.0,69.0,45.0,16.6,,,69,Moderate,611.54,,2026-03-19T01:57:06.079300
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,23.3,33.5,68.0,46.0,4.7,2.1,9.5,68,Moderate,20114.69,,2026-03-19T01:57:15.083936
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,22.0,21.0,65.0,,13.0,1.8,7.4,65,Moderate,2003.27,,2026-03-19T01:57:23.086027
"Cruz Roja, Mexico",Mexico,20.578896,-101.199211,22.9,33.6,65.0,55.0,22.4,6.8,18.2,65,Moderate,,,2026-03-19T01:57:33.094502
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,27.0,12.0,63.0,32.0,10.3,4.5,5.0,63,Moderate,17642.39,,2026-03-19T01:57:37.036396
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,,2026-03-19T01:57:43.095852
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,26.0,55.3,9.0,,,,,-,,4024.59,,2026-03-19T01:57:57.104161
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1480.89,,2026-03-19T01:58:01.044454
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,,2026-03-19T01:58:06.107115
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,26.0,55.3,,,,,,-,,4024.59,,2026-03-19T01:58:17.112172
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,,2026-03-19T01:58:22.540594
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,12.0,78.0,87.0,42.0,15.9,1.1,,87,Moderate,,,2026-03-19T01:58:57.124541
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,12.3,83.1,61.0,18.0,8.9,0.3,7.4,61,Moderate,445.63,,2026-03-19T01:59:03.548216
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,12.3,83.0,61.0,35.0,13.4,0.6,7.9,61,Moderate,,,2026-03-19T01:59:12.133063
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,13.7,100.0,57.0,,,0.3,10.3,57,Moderate,,,2026-03-19T01:59:20.134463
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,12.4,81.0,50.0,23.0,12.1,,7.7,50,Good,104164.41,,2026-03-19T01:59:35.137673
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,12.7,85.0,38.0,10.0,12.2,0.1,9.9,38,Good,104164.41,,2026-03-19T01:59:40.065147
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,12.0,83.1,36.0,17.0,7.7,0.6,2.9,36,Good,,,2026-03-19T01:59:43.156553
