City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,13.3,70.5,151.0,70.0,17.8,7.9,,151,Poor,11006.29,,2026-02-14T01:47:01.622467
"Cruz Roja, Mexico",Mexico,20.578896,-101.199211,18.6,52.6,140.0,75.0,44.2,7.6,36.4,140,Poor,2045.87,41.16,2026-02-14T01:47:04.182092
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,29.0,23.0,139.0,51.0,23.9,29.4,15.0,139,Poor,1772.02,,2026-02-14T01:47:09.599117
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,23.3,33.0,107.0,34.0,9.4,,42.0,107,Poor,10999.44,,2026-02-14T01:47:23.508239
"DIF, Mexico",Mexico,20.558094,-101.204941,18.8,52.4,98.0,81.0,23.2,18.2,22.9,98,Moderate,2045.87,,2026-02-14T01:47:45.945902
"Nativitas, Mexico",Mexico,20.565231,-101.188248,18.8,52.4,,93.0,44.6,29.0,36.9,93,Moderate,2045.87,,2026-02-14T01:48:07.490020
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,28.5,26.4,83.0,9.0,20.4,11.9,,83,Moderate,20114.69,,2026-02-14T01:48:23.227449
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,29.0,23.0,82.0,62.0,10.1,10.1,7.7,82,Moderate,342.07,20.68,2026-02-14T01:48:25.422773
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,108.86,2026-02-14T01:48:31.196003
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,27.0,57.0,9.0,,,,,-,,4024.59,1794.07,2026-02-14T01:48:36.642723
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1765.92,1801.85,2026-02-14T01:48:39.240175
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,1796.97,2026-02-14T01:48:41.744384
