City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,28.0,13.0,142.0,54.0,5.4,,4.7,142,Poor,342.07,,2026-03-21T01:44:54.927627
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,6.6,41.0,127.0,52.0,19.2,,0.2,127,Poor,10999.44,,2026-03-21T01:44:58.595840
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,18.8,42.0,107.0,40.0,6.7,2.5,16.0,107,Poor,20114.69,,2026-03-21T01:45:06.929982
"Durango, Durango, Mexico",Mexico,24.03447,-104.64503,22.7,12.0,92.0,1.0,,,0.1,92,Moderate,7844.03,,2026-03-21T01:45:10.602497
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,28.0,13.0,80.0,54.0,8.5,1.5,4.7,80,Moderate,17642.39,,2026-03-21T01:45:17.934549
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,28.0,13.0,80.0,27.0,10.3,1.5,7.9,80,Moderate,16011.6,,2026-03-21T01:45:21.628548
"Hospital General, Mexico",Mexico,20.947924,-101.425774,18.2,44.7,80.0,73.0,6.2,6.1,18.2,80,Moderate,1061.27,,2026-03-21T01:45:25.984899
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,28.0,13.0,78.0,59.0,12.9,1.6,9.4,78,Moderate,1772.02,,2026-03-21T01:45:35.938053
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,18.3,44.2,119.0,66.0,41.4,8.7,8.7,66,Moderate,4814.67,,2026-03-21T01:45:47.942159
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,17.7,37.0,63.0,44.0,14.3,8.3,,63,Moderate,11006.29,,2026-03-21T01:45:54.637962
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,23.0,18.0,61.0,28.0,0.1,0.1,3.5,61,Moderate,630.33,,2026-03-21T01:46:00.198917
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,10.5,70.0,,60.0,10.4,3.0,5.6,60,Moderate,550.68,,2026-03-21T01:46:03.488561
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,31197.09,,2026-03-21T01:46:15.203587
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,26.0,47.0,9.0,,,,,-,,4024.59,,2026-03-21T01:46:21.494300
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,1480.89,,2026-03-21T01:46:25.211733
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,4024.59,,2026-03-21T01:46:28.757440
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,23.3,59.0,,,,,,-,,4024.59,,2026-03-21T01:46:34.215201
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,165.52,,2026-03-21T01:46:39.500209
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.5,67.2,80.0,22.0,10.7,0.6,6.7,80,Moderate,445.63,,2026-03-21T01:47:14.973504
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,12.2,69.0,74.0,45.0,12.0,0.6,9.7,74,Moderate,445.63,,2026-03-21T01:47:18.674047
